course_number,section_number,professor,start_time,end_time,days,location
MATH1780,005,Poonam Chanana,12:00,12:50,MWF,Business Leadership Building (BLB) 060
MATH1780,006,Poonam Chanana,08:00,08:50,MWF,Language Building (LANG) 101
MATH3180,001,Kiko Kawamura,15:00,15:50,MWF,Matthews Hall (MATT) 112
MATH3180,002,Kiko Kawamura,15:00,17:50,W,Art Annex (ARTA) 125
MATH4500,001,Hannes Jakob,09:30,10:50,MW,Business Leadership Building (BLB) 174
MATH4500,002,Hannes Jakob,11:00,11:50,MWF,Business Leadership Building (BLB) 007
MATH4060,001,Walter Bridges,08:30,09:50,TuTh,Life Sciences Complex (LIFE) 261
MATH4060,002,Walter Bridges,11:30,12:50,TuTh,Auditorium Building (AUD) 220
MATH1720,001,Allen L. Mann,09:30,10:50,TuTh,Environmental Science Building (ENV) 297
MATH1720,002,Allen L. Mann,15:00,15:50,MWF,Auditorium Building (AUD) 200
MATH1720,003,Ben A. Schwaighofer,10:00,10:50,MWF,Matthews Hall (MATT) 115
MATH1720,004,Ben A. Schwaighofer,15:00,15:50,MWF,Music Building (MUSI) 115
MATH1720,005,Bunyamin Sari,14:00,14:50,MWF,General Academic Building (GAB) 385
MATH1720,006,Bunyamin Sari,14:00,14:50,MWF,Auditorium Building (AUD) 215
MATH1720,007,Derek Levinson,16:00,16:50,MWF,Environmental Science Building (ENV) 109
MATH1720,008,Derek Levinson,15:00,15:50,MWF,Wooten Hall (WH) 251
MATH1720,009,Ethan Jensen,15:00,15:50,MWF,Life Sciences Complex (LIFE) 391
MATH1720,010,Ethan Jensen,08:00,08:50,MWF,Auditorium Building (AUD) 218
MATH1720,011,Huong T. Tran,09:00,09:50,MWF,Chemistry Building (CHEM) 265
MATH1720,012,Huong T. Tran,15:00,15:50,MWF,Business Leadership Building (BLB) 068
MATH1720,013,Jing Zhang,13:00,13:50,MWF,Matthews Hall (MATT) 113
MATH1720,014,Jing Zhang,12:00,12:50,MWF,Life Sciences Complex (LIFE) 260
MATH1720,015,Jingxi (Jeffery) Liao,11:00,11:50,MWF,Wooten Hall (WH) 156
MATH1720,016,Jingxi (Jeffery) Liao,13:00,13:50,MWF,Matthews Hall (MATT) 104
MATH1720,017,Joseph A. Iaia,14:30,15:50,MW,Art Annex (ARTA) 130
MATH1720,018,Joseph A. Iaia,11:30,12:50,TuTh,Environmental Science Building (ENV) 276
MATH1720,019,Lhexa D'Avignon,15:00,15:50,MWF,Business Leadership Building (BLB) 184
MATH1720,020,Lhexa D'Avignon,15:00,15:50,MWF,Business Leadership Building (BLB) 058
MATH1720,021,Poonam Chanana,12:30,13:50,MW,Life Sciences Complex (LIFE) 326
MATH1720,022,Poonam Chanana,08:00,08:50,MWF,Art Annex (ARTA) 116
MATH3680,001,Junhyeon Kwon,10:30,11:50,TuTh,Wooten Hall (WH) 108
MATH3680,002,Junhyeon Kwon,13:00,15:50,Th,Business Leadership Building (BLB) 084
MATH3680,003,Santiago I. Betelu,15:30,16:50,TuTh,Chemistry Building (CHEM) 187
MATH3680,004,Santiago I. Betelu,08:00,10:50,F,Chemistry Building (CHEM) 138
MATH3680,005,Stephen Penn,09:00,11:50,M,Matthews Hall (MATT) 114
MATH3680,006,Stephen Penn,09:00,11:50,M,Business Leadership Building (BLB) 076
MATH3410,001,Bunyamin Sari,09:00,09:50,MWF,Life Sciences Complex (LIFE) 140
MATH3410,002,Bunyamin Sari,13:30,14:50,TuTh,Life Sciences Complex (LIFE) 118
MATH3410,003,Jianguo Liu,15:00,17:50,M,Business Leadership Building (BLB) 233
MATH3410,004,Jianguo Liu,09:30,10:50,TuTh,Life Sciences Complex (LIFE) 256
MATH3410,005,Jonathan S. Cohen,08:00,10:50,T,Matthews Hall (MATT) 305
MATH3410,006,Jonathan S. Cohen,09:30,10:50,TuTh,Chemistry Building (CHEM) 195
MATH3410,007,Matthew D. Dulock,14:00,16:50,W,Life Sciences Complex (LIFE) 319
MATH3410,008,Matthew D. Dulock,14:00,16:50,T,Business Leadership Building (BLB) 249
MATH3410,009,Shuang Liu,15:30,16:50,MW,Wooten Hall (WH) 274
MATH3410,010,Shuang Liu,15:30,16:50,TuTh,Business Leadership Building (BLB) 142
MATH1680,001,Allen L. Mann,16:00,16:50,MWF,Gateway Center (GATE) 050
MATH1680,002,Allen L. Mann,14:00,14:50,MWF,Life Sciences Complex (LIFE) 127
MATH1680,003,Ben A. Schwaighofer,08:00,08:50,MWF,Business Leadership Building (BLB) 154
MATH1680,004,Ben A. Schwaighofer,14:30,15:50,MW,Language Building (LANG) 110
MATH1680,005,Jingxi (Jeffery) Liao,12:00,12:50,MWF,Art Building (ART) 229
MATH1680,006,Jingxi (Jeffery) Liao,12:00,12:50,MWF,Wooten Hall (WH) 256
MATH1680,007,Michelle Thompson,15:30,16:50,MW,Life Sciences Complex (LIFE) 269
MATH1680,008,Michelle Thompson,15:00,15:50,MWF,Art Annex (ARTA) 125
MATH1680,009,Xiaoxing L. Liu,09:30,10:50,MW,General Academic Building (GAB) 437
MATH1680,010,Xiaoxing L. Liu,10:00,10:50,MWF,Wooten Hall (WH) 238
MATH3350,001,Shuang Liu,16:30,17:50,TuTh,Hickory Hall (HICK) 219
MATH3350,002,Shuang Liu,08:30,09:50,TuTh,General Academic Building (GAB) 117
MATH2100,001,Nirmala Naresh,12:30,13:50,TuTh,Auditorium Building (AUD) 216
MATH2100,002,Nirmala Naresh,08:00,08:50,MWF,Art Annex (ARTA) 116
MATH3000,001,Matthew D. Dulock,13:00,15:50,M,General Academic Building (GAB) 493
MATH3000,002,Matthew D. Dulock,09:00,11:50,Th,Environmental Science Building (ENV) 246
MATH4815,001,Rajeev K. Azad,15:00,15:50,MWF,Art Building (ART) 207
MATH4815,002,Rajeev K. Azad,13:30,14:50,TuTh,Environmental Science Building (ENV) 172
MATH1710,001,Brandon Walker,10:00,10:50,MWF,Language Building (LANG) 108
MATH1710,002,Brandon Walker,09:00,09:50,MWF,Art Building (ART) 216
MATH1710,003,Douglas P. Brozovic,13:00,13:50,MWF,Matthews Hall (MATT) 103
MATH1710,004,Douglas P. Brozovic,14:00,14:50,MWF,Auditorium Building (AUD) 202
MATH1710,005,Erin A. Pierce,14:00,14:50,MWF,Business Leadership Building (BLB) 261
MATH1710,006,Erin A. Pierce,09:00,09:50,MWF,Art Annex (ARTA) 133
MATH1710,007,Helen J. Elwood,16:00,16:50,MWF,Wooten Hall (WH) 299
MATH1710,008,Helen J. Elwood,12:00,12:50,MWF,Music Building (MUSI) 131
MATH1710,009,Hyung Mook Kang,15:00,15:50,MWF,Matthews Hall (MATT) 311
MATH1710,010,Hyung Mook Kang,10:30,11:50,TuTh,Wooten Hall (WH) 132
MATH1710,011,Jing Zhang,15:00,15:50,MWF,Business Leadership Building (BLB) 170
MATH1710,012,Jing Zhang,15:00,15:50,MWF,Matthews Hall (MATT) 300
MATH1710,013,Joseph A. Iaia,16:00,16:50,MWF,Art Annex (ARTA) 107
MATH1710,014,Joseph A. Iaia,14:00,14:50,MWF,Business Leadership Building (BLB) 020
MATH1710,015,Julius Ngugi,12:00,12:50,MWF,General Academic Building (GAB) 433
MATH1710,016,Julius Ngugi,13:00,13:50,MWF,Environmental Science Building (ENV) 195
MATH1710,017,Kyranna Kioulafa,15:00,15:50,MWF,General Academic Building (GAB) 104
MATH1710,018,Kyranna Kioulafa,14:00,14:50,MWF,General Academic Building (GAB) 378
MATH1710,019,Lidia V. Dattalo,10:30,11:50,TuTh,Matthews Hall (MATT) 300
MATH1710,020,Lidia V. Dattalo,13:00,13:50,MWF,Gateway Center (GATE) 045
MATH1710,021,Lior Fishman,12:00,12:50,MWF,Music Building (MUSI) 128
MATH1710,022,Lior Fishman,15:30,16:50,MW,Business Leadership Building (BLB) 175
MATH1710,023,Pieter Allaart,15:00,15:50,MWF,Matthews Hall (MATT) 114
MATH1710,024,Pieter Allaart,13:00,13:50,MWF,Gateway Center (GATE) 142
MATH1710,025,Poonam Chanana,14:00,14:50,MWF,Language Building (LANG) 103
MATH1710,026,Poonam Chanana,16:30,17:50,MW,General Academic Building (GAB) 471
MATH1710,027,Shuang Liu,09:30,10:50,MW,Life Sciences Complex (LIFE) 101
MATH1710,028,Shuang Liu,12:00,12:50,MWF,Hickory Hall (HICK) 241
MATH1710,029,Stewart Brown,16:00,16:50,MWF,Gateway Center (GATE) 064
MATH1710,030,Stewart Brown,16:30,17:50,TuTh,Life Sciences Complex (LIFE) 296
MATH2730,001,Jiajie Zheng,08:00,08:50,MWF,Business Leadership Building (BLB) 089
MATH2730,002,Jiajie Zheng,08:30,09:50,TuTh,Chemistry Building (CHEM) 152
MATH2730,003,Lidia V. Dattalo,15:00,15:50,MWF,Gateway Center (GATE) 143
MATH2730,004,Lidia V. Dattalo,14:30,15:50,MW,Music Building (MUSI) 102
MATH2730,005,Lior Fishman,08:00,08:50,MWF,Art Building (ART) 213
MATH2730,006,Lior Fishman,08:00,08:50,MWF,Wooten Hall (WH) 181
MATH2730,007,Matthew D. Dulock,09:00,09:50,MWF,Business Leadership Building (BLB) 017
MATH2730,008,Matthew D. Dulock,10:30,11:50,MW,Life Sciences Complex (LIFE) 116
MATH2730,009,Santiago I. Betelu,12:30,13:50,TuTh,Auditorium Building (AUD) 205
MATH2730,010,Santiago I. Betelu,13:00,13:50,MWF,Life Sciences Complex (LIFE) 101
MATH1190,001,Aaron Jackson,12:00,12:50,MWF,Language Building (LANG) 101
MATH1190,002,Aaron Jackson,14:00,14:50,MWF,Art Building (ART) 208
MATH1190,003,Chad T. Marlow,09:00,09:50,MWF,General Academic Building (GAB) 351
MATH1190,004,Chad T. Marlow,11:00,11:50,MWF,Matthews Hall (MATT) 308
MATH1190,005,Jayshree G. Medtia,09:30,10:50,MW,Chemistry Building (CHEM) 115
MATH1190,006,Jayshree G. Medtia,16:00,16:50,MWF,Auditorium Building (AUD) 202
MATH1190,007,Kyranna Kioulafa,14:00,14:50,MWF,Life Sciences Complex (LIFE) 302
MATH1190,008,Kyranna Kioulafa,09:00,09:50,MWF,Life Sciences Complex (LIFE) 397
MATH1190,009,Lidia V. Dattalo,10:00,10:50,MWF,Environmental Science Building (ENV) 245
MATH1190,010,Lidia V. Dattalo,09:00,09:50,MWF,Wooten Hall (WH) 152
MATH1190,011,Marc W. Grether,13:30,14:50,TuTh,Hickory Hall (HICK) 210
MATH1190,012,Marc W. Grether,16:30,17:50,MW,Matthews Hall (MATT) 101
MATH1190,013,McKenzie Fontenot,15:00,15:50,MWF,Environmental Science Building (ENV) 267
MATH1190,014,McKenzie Fontenot,08:30,09:50,TuTh,Matthews Hall (MATT) 304
MATH1190,015,Narayan Aryal,14:00,14:50,MWF,Art Annex (ARTA) 140
MATH1190,016,Narayan Aryal,16:00,16:50,MWF,Environmental Science Building (ENV) 111
MATH1190,017,Neha Tyagi,16:00,16:50,MWF,Music Building (MUSI) 104
MATH1190,018,Neha Tyagi,14:00,14:50,MWF,Business Leadership Building (BLB) 022
MATH1190,019,Rumana Akther,12:00,12:50,MWF,Auditorium Building (AUD) 206
MATH1190,020,Rumana Akther,13:00,13:50,MWF,Art Building (ART) 220
MATH1190,021,Shuang Liu,15:00,15:50,MWF,Chemistry Building (CHEM) 162
MATH1190,022,Shuang Liu,13:00,13:50,MWF,Art Building (ART) 206
MATH4951,001,Kiko Kawamura,13:00,15:50,M,Business Leadership Building (BLB) 140
MATH4951,002,Kiko Kawamura,08:00,10:50,M,Life Sciences Complex (LIFE) 126
MATH1180,001,Antonio Lopez,15:00,15:50,MWF,Language Building (LANG) 108
MATH1180,002,Antonio Lopez,09:00,09:50,MWF,Hickory Hall (HICK) 201
MATH1180,003,Jayshree G. Medtia,09:30,10:50,MW,Art Annex (ARTA) 124
MATH1180,004,Jayshree G. Medtia,14:30,15:50,MW,Life Sciences Complex (LIFE) 100
MATH1180,005,Joel Saroni,13:00,13:50,MWF,Life Sciences Complex (LIFE) 256
MATH1180,006,Joel Saroni,08:00,08:50,MWF,Chemistry Building (CHEM) 274
MATH1180,007,Kyranna Kioulafa,11:30,12:50,MW,Gateway Center (GATE) 144
MATH1180,008,Kyranna Kioulafa,12:00,12:50,MWF,Life Sciences Complex (LIFE) 329
MATH1180,009,Marc W. Grether,08:30,09:50,MW,Chemistry Building (CHEM) 226
MATH1180,010,Marc W. Grether,08:30,09:50,TuTh,Life Sciences Complex (LIFE) 281
MATH1180,011,Michelle Thompson,12:00,12:50,MWF,Music Building (MUSI) 132
MATH1180,012,Michelle Thompson,16:00,16:50,MWF,Life Sciences Complex (LIFE) 284
MATH1180,013,Neeru Arora,10:00,10:50,MWF,Gateway Center (GATE) 115
MATH1180,014,Neeru Arora,09:00,09:50,MWF,Business Leadership Building (BLB) 206
MATH1180,015,Rumana Akther,16:30,17:50,TuTh,Chemistry Building (CHEM) 149
MATH1180,016,Rumana Akther,16:30,17:50,TuTh,Chemistry Building (CHEM) 274
MATH1180,017,Sanduni S. Leelaratne,15:00,15:50,MWF,General Academic Building (GAB) 113
MATH1180,018,Sanduni S. Leelaratne,08:00,08:50,MWF,Art Building (ART) 213
MATH1180,019,Thomas Matheos,12:30,13:50,MW,Business Leadership Building (BLB) 071
MATH1180,020,Thomas Matheos,13:00,13:50,MWF,Wooten Hall (WH) 294
MATH1180,021,Walter Kinder,11:00,11:50,MWF,General Academic Building (GAB) 371
MATH1180,022,Walter Kinder,13:30,14:50,MW,General Academic Building (GAB) 112
MATH1580,001,Bashar Aladwan,09:00,09:50,MWF,Music Building (MUSI) 101
MATH1580,002,Bashar Aladwan,14:30,15:50,TuTh,Gateway Center (GATE) 071
MATH1580,003,Billy C. Roessler,13:00,13:50,MWF,Environmental Science Building (ENV) 116
MATH1580,004,Billy C. Roessler,09:00,09:50,MWF,General Academic Building (GAB) 115
MATH1580,005,Krista M. Hines,08:00,08:50,MWF,Music Building (MUSI) 140
MATH1580,006,Krista M. Hines,11:30,12:50,MW,Business Leadership Building (BLB) 065
MATH1580,007,Mary A. Barber,13:00,13:50,MWF,General Academic Building (GAB) 385
MATH1580,008,Mary A. Barber,11:00,11:50,MWF,Gateway Center (GATE) 139
MATH1580,009,Shafeena Khan,15:00,15:50,MWF,Business Leadership Building (BLB) 085
MATH1580,010,Shafeena Khan,09:00,09:50,MWF,Gateway Center (GATE) 047
MATH1580,011,Steven B. Widmer,13:30,14:50,MW,Gateway Center (GATE) 140
MATH1580,012,Steven B. Widmer,15:00,15:50,MWF,General Academic Building (GAB) 377
MATH3420,001,Santiago I. Betelu,14:00,16:50,M,Business Leadership Building (BLB) 012
MATH3420,002,Santiago I. Betelu,12:00,14:50,Th,Language Building (LANG) 101
MATH4610,001,Rudolf Prokaj,11:00,13:50,F,General Academic Building (GAB) 114
MATH4610,002,Rudolf Prokaj,15:00,17:50,Th,Business Leadership Building (BLB) 048
MATH4650,001,Kai-Sheng Song,15:00,15:50,MWF,Wooten Hall (WH) 184
MATH4650,002,Kai-Sheng Song,09:30,10:50,TuTh,Business Leadership Building (BLB) 006
MATH2700,001,Helen J. Elwood,11:30,12:50,TuTh,Music Building (MUSI) 108
MATH2700,002,Helen J. Elwood,13:30,14:50,MW,Auditorium Building (AUD) 215
MATH2700,003,Huong T. Tran,10:30,11:50,MW,Life Sciences Complex (LIFE) 317
MATH2700,004,Huong T. Tran,10:30,11:50,TuTh,Environmental Science Building (ENV) 249
MATH2700,005,Jonathan S. Cohen,13:00,13:50,MWF,Environmental Science Building (ENV) 249
MATH2700,006,Jonathan S. Cohen,10:30,11:50,TuTh,Matthews Hall (MATT) 304
MATH2700,007,Julie C. Thompson,13:30,14:50,MW,General Academic Building (GAB) 116
MATH2700,008,Julie C. Thompson,08:30,09:50,TuTh,Life Sciences Complex (LIFE) 364
MATH2700,009,Mariusz Urbanski,14:30,15:50,TuTh,Art Annex (ARTA) 112
MATH2700,010,Mariusz Urbanski,09:30,10:50,TuTh,Art Building (ART) 206
MATH2700,011,Shilpi Mandal,13:30,14:50,MW,Music Building (MUSI) 136
MATH2700,012,Shilpi Mandal,14:30,15:50,MW,Art Building (ART) 205
MATH1100,001,Celeste Hernandez,08:00,08:50,MWF,Matthews Hall (MATT) 303
MATH1100,002,Celeste Hernandez,11:30,12:50,TuTh,Matthews Hall (MATT) 106
MATH1100,003,Julie C. Thompson,13:00,13:50,MWF,Language Building (LANG) 103
MATH1100,004,Julie C. Thompson,08:00,08:50,MWF,Art Annex (ARTA) 100
MATH1100,005,Lauren E. De La Rosa,08:00,08:50,MWF,Hickory Hall (HICK) 207
MATH1100,006,Lauren E. De La Rosa,15:00,15:50,MWF,Life Sciences Complex (LIFE) 280
MATH1100,007,Lukas Wiersema,13:00,13:50,MWF,General Academic Building (GAB) 307
MATH1100,008,Lukas Wiersema,12:00,12:50,MWF,Life Sciences Complex (LIFE) 114
MATH1100,009,Neeru Arora,13:30,14:50,TuTh,Hickory Hall (HICK) 215
MATH1100,010,Neeru Arora,08:00,08:50,MWF,Life Sciences Complex (LIFE) 116
MATH1100,011,Rilee Burden,10:30,11:50,TuTh,Language Building (LANG) 110
MATH1100,012,Rilee Burden,13:30,14:50,TuTh,Life Sciences Complex (LIFE) 239
MATH1100,013,Rumana Akther,13:00,13:50,MWF,Art Annex (ARTA) 110
MATH1100,014,Rumana Akther,09:30,10:50,MW,Business Leadership Building (BLB) 023
MATH1100,015,Samuel Johnson,11:30,12:50,TuTh,Life Sciences Complex (LIFE) 268
MATH1100,016,Samuel Johnson,13:00,13:50,MWF,Art Building (ART) 219
MATH1100,017,Shafeena Khan,11:00,11:50,MWF,General Academic Building (GAB) 495
MATH1100,018,Shafeena Khan,11:00,11:50,MWF,Hickory Hall (HICK) 218
MATH3740,001,Sean Griffin,13:00,15:50,T,General Academic Building (GAB) 461
MATH3740,002,Sean Griffin,10:00,12:50,F,Music Building (MUSI) 131
MATH2000,001,John A. Quintanilla,09:00,09:50,MWF,Matthews Hall (MATT) 312
MATH2000,002,John A. Quintanilla,10:30,11:50,TuTh,Wooten Hall (WH) 199
MATH2000,003,Sean Griffin,15:30,16:50,MW,Wooten Hall (WH) 218
MATH2000,004,Sean Griffin,13:00,13:50,MWF,Wooten Hall (WH) 277
MATH3510,001,Douglas P. Brozovic,15:30,16:50,MW,Chemistry Building (CHEM) 248
MATH3510,002,Douglas P. Brozovic,11:30,12:50,TuTh,Life Sciences Complex (LIFE) 325
PHIL4054,001,Ricardo Rozzi,12:00,14:50,W,Wooten Hall (WH) 236
PHIL4054,002,Ricardo Rozzi,12:00,14:50,Th,Gateway Center (GATE) 053
PHIL4054,003,Zacchaeus G. Compson,10:30,11:50,MW,Chemistry Building (CHEM) 291
PHIL4054,004,Zacchaeus G. Compson,14:30,15:50,TuTh,Environmental Science Building (ENV) 101
PHIL3100,001,Irene J. Klaver,15:00,17:50,M,Business Leadership Building (BLB) 013
PHIL3100,002,Irene J. Klaver,14:00,16:50,F,Auditorium Building (AUD) 220
PHIL3600,001,Asaf Angermann,10:30,11:50,MW,Life Sciences Complex (LIFE) 123
PHIL3600,002,Asaf Angermann,11:30,12:50,TuTh,Matthews Hall (MATT) 302
PHIL3510,001,Martin D. Yaffe,15:30,16:50,TuTh,Music Building (MUSI) 113
PHIL3510,002,Martin D. Yaffe,10:30,11:50,TuTh,Life Sciences Complex (LIFE) 233
PHIL3310,001,Martin D. Yaffe,14:00,16:50,Th,Business Leadership Building (BLB) 086
PHIL3310,002,Martin D. Yaffe,09:30,10:50,MW,Language Building (LANG) 101
PHIL1050,001,Anna Myers,13:00,13:50,MWF,General Academic Building (GAB) 118
PHIL1050,002,Anna Myers,15:00,15:50,MWF,Business Leadership Building (BLB) 006
PHIL1050,003,Atoosa Afshari,08:00,08:50,MWF,Music Building (MUSI) 102
PHIL1050,004,Atoosa Afshari,16:00,16:50,MWF,General Academic Building (GAB) 112
PHIL1050,005,Jalil Arif,12:00,12:50,MWF,Matthews Hall (MATT) 307
PHIL1050,006,Jalil Arif,13:30,14:50,MW,Art Annex (ARTA) 121
PHIL1050,007,Sara Tonge,13:30,14:50,TuTh,Language Building (LANG) 106
PHIL1050,008,Sara Tonge,13:00,13:50,MWF,Art Building (ART) 225
PHIL1050,009,Savannah Stevens,15:00,15:50,MWF,Language Building (LANG) 102
PHIL1050,010,Savannah Stevens,09:00,09:50,MWF,Wooten Hall (WH) 171
PHIL1050,011,Shoshana McIntosh,13:30,14:50,TuTh,Matthews Hall (MATT) 115
PHIL1050,012,Shoshana McIntosh,11:00,11:50,MWF,General Academic Building (GAB) 120
PHIL1050,013,Sue McRae,08:30,09:50,MW,Art Annex (ARTA) 102
PHIL1050,014,Sue McRae,15:30,16:50,MW,Life Sciences Complex (LIFE) 377
PHIL3120,001,Denise Meda-Lambru,13:30,14:50,TuTh,Auditorium Building (AUD) 215
PHIL3120,002,Denise Meda-Lambru,09:00,11:50,Th,Environmental Science Building (ENV) 255
PHIL1900,001,Anna Myers,10:00,10:50,MWF,Wooten Hall (WH) 246
PHIL1900,002,Anna Myers,10:30,11:50,TuTh,Matthews Hall (MATT) 312
PHIL1900,003,Armando Cavada,16:00,16:50,MWF,Matthews Hall (MATT) 105
PHIL1900,004,Armando Cavada,15:30,16:50,TuTh,Hickory Hall (HICK) 215
PHIL1400,001,Bernardo R. Vargas,10:00,10:50,MWF,Gateway Center (GATE) 053
PHIL1400,002,Bernardo R. Vargas,08:00,08:50,MWF,Life Sciences Complex (LIFE) 120
PHIL1400,003,Saadiya Amin,11:30,12:50,MW,Chemistry Building (CHEM) 270
PHIL1400,004,Saadiya Amin,09:00,09:50,MWF,Business Leadership Building (BLB) 265
PHIL2070,001,Jalil Arif,13:00,13:50,MWF,Life Sciences Complex (LIFE) 373
PHIL2070,002,Jalil Arif,13:30,14:50,TuTh,Language Building (LANG) 106
PHIL2070,003,Terra T. Schwerin Rowe,11:30,12:50,MW,Life Sciences Complex (LIFE) 333
PHIL2070,004,Terra T. Schwerin Rowe,09:00,09:50,MWF,Business Leadership Building (BLB) 016
PHIL3660,001,Terra T. Schwerin Rowe,09:30,10:50,TuTh,Music Building (MUSI) 123
PHIL3660,002,Terra T. Schwerin Rowe,14:30,15:50,MW,Music Building (MUSI) 100
PHIL3450,001,David M. Kaplan,14:30,15:50,TuTh,Auditorium Building (AUD) 210
PHIL3450,002,David M. Kaplan,10:00,12:50,F,Music Building (MUSI) 114
PHIL2050,001,Matthew Lampert,08:00,08:50,MWF,Hickory Hall (HICK) 254
PHIL2050,002,Matthew Lampert,10:00,10:50,MWF,Environmental Science Building (ENV) 156
PHIL4900,001,Kim R. De Wolff,15:00,17:50,T,Environmental Science Building (ENV) 137
PHIL4900,002,Kim R. De Wolff,13:00,13:50,MWF,Environmental Science Building (ENV) 228
PHIL4900,003,Matthew Lampert,12:00,12:50,MWF,Music Building (MUSI) 130
PHIL4900,004,Matthew Lampert,15:30,16:50,TuTh,Environmental Science Building (ENV) 280
PHIL3680,001,Leah E. Kalmanson,08:00,10:50,W,Business Leadership Building (BLB) 193
PHIL3680,002,Leah E. Kalmanson,11:00,13:50,M,Life Sciences Complex (LIFE) 131
PHIL2600,001,Anna Kokareva,10:30,11:50,MW,General Academic Building (GAB) 117
PHIL2600,002,Anna Kokareva,14:00,14:50,MWF,Matthews Hall (MATT) 305
PHIL4150,001,Denise Meda-Lambru,14:00,16:50,M,Wooten Hall (WH) 286
PHIL4150,002,Denise Meda-Lambru,12:30,13:50,MW,Life Sciences Complex (LIFE) 289
PHIL3996,001,Shoshana McIntosh,14:00,16:50,M,Business Leadership Building (BLB) 222
PHIL3996,002,Shoshana McIntosh,08:00,10:50,W,Matthews Hall (MATT) 105
PHIL4970,001,Matthew Lampert,15:30,16:50,TuTh,Matthews Hall (MATT) 304
PHIL4970,002,Matthew Lampert,11:30,12:50,TuTh,Life Sciences Complex (LIFE) 295
PHIL3330,001,Adam R. Briggle,13:30,14:50,TuTh,Music Building (MUSI) 106
PHIL3330,002,Adam R. Briggle,10:00,12:50,Th,Auditorium Building (AUD) 205
FREN4050,001,Sophie A. Morton,16:30,17:50,TuTh,Art Building (ART) 221
FREN4050,002,Sophie A. Morton,13:30,14:50,TuTh,Hickory Hall (HICK) 200
FREN3120,001,Christophe Chaguinian,09:00,11:50,M,Auditorium Building (AUD) 203
FREN3120,002,Christophe Chaguinian,13:30,14:50,MW,Life Sciences Complex (LIFE) 392
FREN2040,001,Laetitia J. Knight,11:00,11:50,MWF,General Academic Building (GAB) 306
FREN2040,002,Laetitia J. Knight,11:30,12:50,TuTh,Business Leadership Building (BLB) 020
FREN1020,001,Flora Bruno,10:00,10:50,MWF,Language Building (LANG) 110
FREN1020,002,Flora Bruno,09:30,10:50,TuTh,Life Sciences Complex (LIFE) 116
FREN1020,003,Laetitia J. Knight,09:00,09:50,MWF,Matthews Hall (MATT) 108
FREN1020,004,Laetitia J. Knight,12:30,13:50,MW,Life Sciences Complex (LIFE) 104
FREN1020,005,Sophie A. Morton,08:00,08:50,MWF,Language Building (LANG) 106
FREN1020,006,Sophie A. Morton,08:00,08:50,MWF,Chemistry Building (CHEM) 167
FREN4900,001,Laetitia J. Knight,15:30,16:50,TuTh,Gateway Center (GATE) 102
FREN4900,002,Laetitia J. Knight,14:30,15:50,TuTh,Life Sciences Complex (LIFE) 131
FREN4900,003,Sophie A. Morton,10:00,10:50,MWF,Hickory Hall (HICK) 249
FREN4900,004,Sophie A. Morton,11:00,13:50,F,Business Leadership Building (BLB) 061
FREN2050,001,Sophie A. Morton,08:30,09:50,TuTh,Gateway Center (GATE) 049
FREN2050,002,Sophie A. Morton,15:30,16:50,MW,General Academic Building (GAB) 115
FREN1010,001,Christophe Chaguinian,08:00,08:50,MWF,General Academic Building (GAB) 470
FREN1010,002,Christophe Chaguinian,10:00,10:50,MWF,Art Building (ART) 228
FREN1010,003,Flora Bruno,08:00,08:50,MWF,Wooten Hall (WH) 281
FREN1010,004,Flora Bruno,15:30,16:50,MW,Auditorium Building (AUD) 212
HIST3000,001,Andrew J. Torget,11:00,13:50,W,Art Annex (ARTA) 117
HIST3000,002,Andrew J. Torget,12:30,13:50,MW,General Academic Building (GAB) 316
HIST4261,001,Alex Mendoza,13:30,14:50,MW,Matthews Hall (MATT) 115
HIST4261,002,Alex Mendoza,15:00,15:50,MWF,Hickory Hall (HICK) 243
HIST4060,001,Olga V. Velikanova,15:30,16:50,MW,Art Annex (ARTA) 104
HIST4060,002,Olga V. Velikanova,15:30,16:50,TuTh,Gateway Center (GATE) 050
HIST4246,001,Nancy L. Stockdale,10:00,12:50,W,Gateway Center (GATE) 053
